TimestampS,WaitTimeUs,CPU
54.869,15625,1
54.915,15625,1
54.935,15625,1
55.057,15625,1
55.203,15625,1
55.558,15625,1
55.675,15625,1
55.859,15625,1
55.959,15625,1
55.975,15625,1
56.007,15625,1
56.026,15625,1
56.177,15625,1
56.632,15625,1
56.652,15625,1
56.674,15625,1
56.695,15625,1
56.726,15625,1
56.743,15625,1
56.757,15625,1
57.059,15625,1
57.099,15625,1
57.276,15625,1
57.443,15625,1
57.476,15625,1
57.491,15625,1
57.690,15625,1
57.903,15625,1
57.943,15625,1
57.959,15625,1
57.993,15625,1
58.053,15625,1
58.259,15625,1
58.276,15625,1
58.293,15625,1
58.349,15625,1
58.396,15625,1
58.476,15625,1
58.621,15625,1
58.916,15625,1
59.193,15625,1
59.259,15625,1
59.459,15625,1
59.585,15625,1
59.631,15625,1
59.662,15625,1
59.959,15625,1
60.159,15625,1
60.209,15625,1
60.288,15625,1
60.309,15625,1
60.372,15625,1
60.493,15625,1
60.818,15625,1
61.259,15625,1
61.323,15625,1
61.537,15625,1
61.572,15625,1
61.662,15625,1
61.704,15625,1
61.725,15625,1
61.914,15625,1
61.993,15625,1
62.271,15625,1
62.288,15625,1
62.309,15625,1
62.335,15625,1
62.392,15625,1
62.397,15625,1
62.446,15625,1
62.626,15625,1
62.635,15625,1
62.759,15625,1
62.836,15625,1
62.921,15625,1
62.993,15625,1
63.007,15625,1
63.293,15625,1
63.509,15625,1
63.553,15625,1
63.593,15625,1
63.606,15625,1
63.616,15625,1
63.826,15625,1
63.909,15625,1
64.076,15625,1
64.119,15625,1
64.442,15625,1
64.600,15625,1
64.642,15625,1
64.678,15625,1
64.709,15625,1
64.854,15625,1
64.880,15625,1
64.895,15625,1
64.917,15625,1
64.959,15625,1
65.043,15625,1
65.243,15625,1
65.509,15625,1
65.586,15625,1
65.649,15625,1
65.709,15625,1
65.772,15625,1
65.959,15625,1
66.043,15625,1
66.052,15625,1
66.117,15625,1
66.183,15625,1
66.349,15625,1
66.409,15625,1
66.776,15625,1
66.806,15625,1
66.852,15625,1
66.873,15625,1
66.931,15625,1
66.943,15625,1
67.020,15625,1
67.040,15625,1
67.073,15625,1
67.178,15625,1
67.225,15625,1
67.376,15625,1
67.459,15625,1
67.523,15625,1
67.576,15625,1
67.585,15625,1
67.652,15625,1
67.859,15625,1
67.891,15625,1
68.038,15625,1
68.146,15625,1
68.209,15625,1
68.259,15625,1
68.275,15625,1
68.630,15625,1
68.659,15625,1
68.671,15625,1
68.726,15625,1
68.823,15625,1
68.873,15625,1
68.943,15625,1
68.959,15625,1
69.059,15625,1
69.226,15625,1
69.505,15625,1
69.526,15625,1
69.567,15625,1
69.694,15625,1
69.834,15625,1
69.883,15625,1
69.902,15625,1
70.043,15625,1
70.072,15625,1
70.085,15625,1
70.259,15625,1
70.286,15625,1
70.413,15625,1
70.759,15625,1
70.793,15625,1
70.826,15625,1
70.836,15625,1
70.957,15625,1
71.059,15625,1
71.068,15625,1
71.171,15625,1
71.192,15625,1
71.255,15625,1
71.401,15625,1
71.443,15625,1
71.459,15625,1
71.645,15625,1
71.842,15625,1
71.860,15625,1
71.952,15625,1
72.224,15625,1
72.259,15625,1
72.289,15625,1
72.326,15625,1
72.416,15625,1
72.522,15625,1
72.776,15625,1
72.818,15625,1
72.876,15625,1
72.959,15625,1
72.989,15625,1
73.038,15625,1
73.092,15625,1
73.117,15625,1
73.139,15625,1
73.537,15625,1
73.726,15625,1
73.774,15625,1
73.788,15625,1
73.857,15625,1
74.088,15625,1
74.173,15625,1
74.293,15625,1
74.405,15625,1
74.593,15625,1
74.615,15625,1
74.806,15625,1
74.905,15625,1
74.943,15625,1
75.118,15625,1
75.226,15625,1
75.508,15625,1
75.540,15625,1
75.624,15625,1
75.709,15625,1
75.726,15625,1
75.770,15625,1
75.882,15625,1
76.070,15625,1
76.381,15625,1
76.452,15625,1
76.559,15625,1
76.576,15625,1
76.662,15625,1
76.693,15625,1
76.709,15625,1
77.021,15625,1
77.116,15625,1
77.136,15625,1
77.178,15625,1
77.339,15625,1
77.432,15625,1
77.445,15625,1
77.459,15625,1
77.585,15625,1
77.599,15625,1
77.633,15625,1
78.554,15625,1
78.615,15625,1
78.650,15625,1
79.376,15625,1
79.381,15625,1
79.398,15625,1
79.459,15625,1
79.542,15625,1
79.559,15625,1
79.567,15625,1
79.588,15625,1
79.600,15625,1
79.652,15625,1
79.793,15625,1
79.864,15625,1
79.926,15625,1
80.026,15625,1
80.075,15625,1
80.085,15625,1
80.152,15625,1
80.209,15625,1
80.406,15625,1
80.451,15625,1
80.507,15625,1
80.600,15625,1
80.659,15625,1
81.009,15625,1
81.092,15625,1
81.193,15625,1
81.209,15625,1
81.373,15625,1
81.413,15625,1
81.526,15625,1
81.618,15625,1
81.646,15625,1
81.709,15625,1
81.726,15625,1
81.809,15625,1
81.893,15625,1
81.976,15625,1
82.041,15625,1
82.076,15625,1
82.259,15625,1
82.304,15625,1
82.324,15625,1
82.354,15625,1
82.459,15625,1
82.476,15625,1
82.542,15625,1
82.583,15625,1
82.604,15625,1
82.772,15625,1
82.882,15625,1
83.026,15625,1
83.256,15625,1
83.293,15625,1
83.309,15625,1
83.359,15625,1
83.460,15625,1
83.509,15625,1
83.739,15625,1
83.959,15625,1
83.976,15625,1
84.071,15625,1
84.092,15625,1
84.115,15625,1
84.342,15625,1
84.509,15625,1
84.583,15625,1
84.604,15625,1
84.650,15625,1
84.826,15625,1
84.943,15625,1
84.976,15625,1
85.057,15625,1
85.423,15625,1
85.459,15625,1
85.524,15625,1
85.554,15625,1
85.633,15625,1
85.725,15625,1
85.909,15625,1
85.973,15625,1
86.043,15625,1
86.056,15625,1
86.114,15625,1
86.161,15625,1
86.182,15625,1
86.195,15625,1
86.226,15625,1
86.242,15625,1
86.359,15625,1
86.453,15625,1
86.539,15625,1
86.662,15625,1
86.860,15625,1
86.887,15625,1
87.043,15625,1
87.543,15625,1
87.672,15625,1
87.741,15625,1
87.759,15625,1
87.772,15625,1
87.909,15625,1
87.959,15625,1
88.181,15625,1
88.409,15625,1
88.476,15625,1
88.574,15625,1
88.607,15625,1
88.680,15625,1
88.759,15625,1
88.793,15625,1
88.842,15625,1
88.848,15625,1
88.868,15625,1
89.024,15625,1
89.119,15625,1
89.142,15625,1
89.157,15625,1
89.351,15625,1
89.413,15625,1
89.589,15625,1
89.615,15625,1
89.890,15625,1
89.943,15625,1
90.043,15625,1
90.059,15625,1
90.259,15625,1
90.325,15625,1
90.384,15625,1
90.429,15625,1
90.459,15625,1
90.493,15625,1
90.543,15625,1
90.556,15625,1
90.585,15625,1
90.599,15625,1
90.665,15625,1
90.843,15625,1
90.891,15625,1
90.934,15625,1
91.161,15625,1
91.276,15625,1
91.289,15625,1
91.306,15625,1
91.687,15625,1
91.709,15625,1
91.758,15625,1
91.772,15625,1
91.940,15625,1
91.976,15625,1
91.992,15625,1
92.059,15625,1
92.076,15625,1
92.209,15625,1
92.226,15625,1
92.356,15625,1
92.366,15625,1
92.401,15625,1
92.433,15625,1
92.526,15625,1
92.632,15625,1
93.138,15625,1
93.226,15625,1
93.825,15625,1
93.897,15625,1
93.927,15625,1
93.943,15625,1
94.023,15625,1
94.226,15625,1
94.309,15625,1
94.334,15625,1
94.445,15625,1
94.476,15625,1
94.571,15625,1
94.632,15625,1
94.646,15625,1
94.726,15625,1
94.793,15625,1
94.876,15625,1
94.915,15625,1
94.959,15625,1
95.038,15625,1
95.052,15625,1
95.116,15625,1
95.158,15625,1
95.259,15625,1
95.368,15625,1
95.430,15625,1
95.526,15625,1
95.683,15625,1
95.705,15625,1
95.743,15625,1
95.870,15625,1
95.912,15625,1
96.007,15625,1
96.022,15625,1
96.037,15625,1
96.057,15625,1
96.076,15625,1
96.103,15625,1
96.136,15625,1
96.256,15625,1
96.353,15625,1
96.376,15625,1
96.402,15625,1
96.505,15625,1
96.591,15625,1
96.758,15625,1
96.885,15625,1
97.009,15625,1
97.026,15625,1
97.042,15625,1
97.109,15625,1
97.163,15625,1
97.326,15625,1
97.415,15625,1
97.536,15625,1
97.616,15625,1
97.959,15625,1
98.056,15625,1
98.181,15625,1
98.209,15625,1
98.419,15625,1
98.475,15625,1
98.576,15625,1
98.587,15625,1
98.692,15625,1
98.759,15625,1
98.824,15625,1
98.959,15625,1
99.243,15625,1
99.373,15625,1
99.382,15625,1
99.524,15625,1
99.697,15625,1
100.009,15625,1
100.209,15625,1
100.434,15625,1
100.696,15625,1
100.742,15625,1
100.898,15625,1
101.415,15625,1
101.567,15625,1
101.709,15625,1
102.084,15625,1
102.208,15625,1
102.291,15625,1
102.376,15625,1
102.526,15625,1
102.572,15625,1
102.882,15625,1
103.006,15625,1
103.074,15625,1
103.092,15625,1
103.100,15625,1
103.146,15625,1
103.537,15625,1
103.569,15625,1
103.693,15625,1
103.744,15625,1
103.976,15625,1
104.059,15625,1
104.092,15625,1
104.123,15625,1
104.207,15625,1
104.209,15625,1
104.459,15625,1
104.630,15625,1
104.709,15625,1
104.774,15625,1
104.851,15625,1
104.892,15625,1
104.921,15625,1
104.974,15625,1
105.005,15625,1
105.090,15625,1
105.131,15625,1
105.359,15625,1
105.402,15625,1
105.423,15625,1
105.439,15625,1
105.610,15625,1
105.626,15625,1
105.692,15625,1
105.792,15625,1
106.115,15625,1
106.648,15625,1
106.685,15625,1
106.706,15625,1
106.709,15625,1
106.725,15625,1
106.807,15625,1
106.826,15625,1
106.974,15625,1
107.009,15625,1
107.076,15625,1
107.163,15625,1
107.334,15625,1
107.352,15625,1
107.397,15625,1
107.438,15625,1
107.459,15625,1
107.509,15625,1
107.608,15625,1
107.626,15625,1
107.647,15625,1
107.755,15625,1
108.133,15625,1
108.226,15625,1
108.326,15625,1
108.359,15625,1
108.364,15625,1
108.404,15625,1
108.639,15625,1
108.759,15625,1
108.776,15625,1
108.789,15625,1
109.025,15625,1
109.132,15625,1
109.196,15625,1
109.209,15625,1
109.226,15625,1
109.273,15625,1
109.322,15625,1
109.343,15625,1
109.361,15625,1
109.375,15625,1
109.492,15625,1
109.592,15625,1
109.909,15625,1
109.916,15625,1
109.936,15625,1
110.209,15625,1
110.243,15625,1
110.273,15625,1
110.358,15625,1
110.376,15625,1
110.442,15625,1
110.475,15625,1
110.558,15625,1
110.572,15625,1
110.615,15625,1
110.693,15625,1
110.743,15625,1
110.990,15625,1
111.053,15625,1
111.074,15625,1
111.091,15625,1
111.192,15625,1
111.226,15625,1
111.342,15625,1
111.409,15625,1
111.538,15625,1
111.854,15625,1
111.917,15625,1
111.959,15625,1
111.993,15625,1
112.209,15625,1
112.259,15625,1
112.276,15625,1
112.538,15625,1
112.789,15625,1
112.851,15625,1
112.888,15625,1
112.992,15625,1
113.089,15625,1
113.209,15625,1
113.256,15625,1
113.357,15625,1
113.390,15625,1
113.524,15625,1
113.560,15625,1
113.588,15625,1
113.709,15625,1
114.459,15625,1
114.740,15625,1
114.941,15625,1
114.942,15625,1
115.102,15625,1
115.116,15625,1
115.159,15625,1
115.492,15625,1
115.536,15625,1
115.692,15625,1
115.709,15625,1
115.853,15625,1
115.892,15625,1
115.916,15625,1
116.145,15625,1
116.276,15625,1
116.304,15625,1
116.640,15625,1
116.661,15625,1
117.125,15625,1
117.142,15625,1
117.162,15625,1
117.396,15625,1
117.416,15625,1
117.459,15625,1
117.523,15625,1
117.608,15625,1
117.810,15625,1
117.876,15625,1
118.114,15625,1
118.571,15625,1
118.701,15625,1
118.809,15625,1
118.892,15625,1
118.911,15625,1
119.084,15625,1
119.256,15625,1
119.319,15625,1
119.384,15625,1
119.476,15625,1
119.552,15625,1
119.709,15625,1
119.867,15625,1
120.009,15625,1
120.104,15625,1
120.256,15625,1
120.272,15625,1
120.609,15625,1
121.059,15625,1
121.209,15625,1
121.276,15625,1
121.291,15625,1
121.419,15625,1
121.506,15625,1
121.526,15625,1
121.570,15625,1
121.600,15625,1
121.662,15625,1
121.843,15625,1
121.912,15625,1
122.023,15625,1
122.058,15625,1
122.076,15625,1
122.092,15625,1
122.667,15625,1
122.708,15625,1
122.939,15625,1
123.042,15625,1
123.321,15625,1
123.359,15625,1
123.633,15625,1
123.770,15625,1
123.856,15625,1
123.885,15625,1
124.043,15625,1
124.089,15625,1
124.151,15625,1
124.259,15625,1
124.353,15625,1
124.386,15625,1
124.450,15625,1
124.476,15625,1
124.526,15625,1
124.636,15625,1
124.786,15625,1
124.958,15625,1
125.040,15625,1
125.107,15625,1
125.192,15625,1
125.210,15625,1
125.287,15625,1
125.376,15625,1
125.397,15625,1
125.443,15625,1
125.506,15625,1
125.570,15625,1
125.646,15625,1
125.743,15625,1
125.775,15625,1
125.809,15625,1
125.883,15625,1
125.946,15625,1
126.009,15625,1
126.023,15625,1
126.255,15625,1
126.386,15625,1
126.592,15625,1
127.109,15625,1
127.225,15625,1
127.259,15625,1
127.276,15625,1
127.392,15625,1
127.494,15625,1
127.697,15625,1
127.739,15625,1
127.775,15625,1
127.859,15625,1
127.976,15625,1
128.099,15625,1
128.604,15625,1
128.646,15625,1
128.667,15625,1
128.726,15625,1
128.976,15625,1
129.138,15625,1
129.243,15625,1
129.443,15625,1
129.526,15625,1
129.599,15625,1
129.743,15625,1
129.841,15625,1
129.890,15625,1
129.907,15625,1
129.915,15625,1
129.935,15625,1
129.993,15625,1
130.076,15625,1
130.126,15625,1
130.339,15625,1
130.759,15625,1
130.776,15625,1
130.959,15625,1
131.021,15625,1
131.042,15625,1
131.103,15625,1
131.259,15625,1
131.304,15625,1
131.521,15625,1
131.573,15625,1
131.724,15625,1
131.837,15625,1
132.193,15625,1
132.308,15625,1
132.395,15625,1
132.688,15625,1
132.697,15625,1
132.792,15625,1
132.892,15625,1
132.993,15625,1
133.070,15625,1
133.359,15625,1
133.526,15625,1
133.559,15625,1
133.614,15625,1
133.776,15625,1
133.792,15625,1
133.826,15625,1
133.837,15625,1
133.976,15625,1
134.122,15625,1
134.309,15625,1
134.475,15625,1
134.492,15625,1
134.588,15625,1
134.709,15625,1
134.838,15625,1
134.943,15625,1
135.392,15625,1
135.443,15625,1
135.537,15625,1
135.693,15625,1
135.709,15625,1
135.855,15625,1
135.921,15625,1
135.976,15625,1
136.109,15625,1
136.115,15625,1
136.292,15625,1
136.405,15625,1
136.451,15625,1
136.641,15625,1
136.808,15625,1
136.913,15625,1
137.026,15625,1
137.058,15625,1
137.103,15625,1
137.143,15625,1
137.259,15625,1
137.271,15625,1
137.337,15625,1
137.400,15625,1
137.412,15625,1
137.543,15625,1
137.559,15625,1
137.630,15625,1
137.662,15625,1
137.709,15625,1
138.053,15625,1
138.181,15625,1
138.226,15625,1
138.287,15625,1
138.455,15625,1
138.619,15625,1
138.665,15625,1
138.940,15625,1
138.976,15625,1
138.993,15625,1
139.069,15625,1
139.219,15625,1
139.303,15625,1
139.324,15625,1
139.402,15625,1
139.492,15625,1
139.640,15625,1
139.662,15625,1
139.742,15625,1
140.255,15625,1
140.840,15625,1
141.070,15625,1
141.116,15625,1
141.193,15625,1
141.368,15625,1
141.625,15625,1
141.725,15625,1
141.776,15625,1
141.857,15625,1
141.912,15625,1
142.024,15625,1
142.151,15625,1
142.293,15625,1
142.381,15625,1
142.492,15625,1
142.677,15625,1
143.039,15625,1
143.054,15625,1
143.259,15625,1
143.374,15625,1
143.641,15625,1
143.648,15625,1
143.686,15625,1
144.068,15625,1
144.153,15625,1
144.183,15625,1
144.341,15625,1
144.360,15625,1
144.444,15625,1
144.507,15625,1
144.631,15625,1
144.726,15625,1
144.776,15625,1
144.959,15625,1
145.123,15625,1
145.165,15625,1
145.192,15625,1
145.292,15625,1
145.399,15625,1
145.509,15625,1
145.617,15625,1
145.683,15625,1
145.809,15625,1
145.990,15625,1
146.009,15625,1
146.192,15625,1
146.271,15625,1
146.349,15625,1
146.450,15625,1
146.459,15625,1
146.476,15625,1
146.607,15625,1
146.626,15625,1
146.677,15625,1
146.755,15625,1
146.776,15625,1
146.893,15625,1
147.193,15625,1
147.275,15625,1
147.326,15625,1
147.493,15625,1
147.508,15625,1
147.592,15625,1
148.055,15625,1
148.139,15625,1
148.205,15625,1
148.375,15625,1
148.772,15625,1
148.837,15625,1
148.899,15625,1
149.145,15625,1
149.242,15625,1
149.320,15625,1
149.341,15625,1
149.591,15625,1
149.633,15625,1
149.976,15625,1
150.083,15625,1
150.153,15625,1
150.195,15625,1
150.276,15625,1
150.293,15625,1
150.364,15625,1
150.709,15625,1
150.992,15625,1
151.101,15625,1
151.436,15625,1
151.476,15625,1
151.492,15625,1
151.608,15625,1
151.638,15625,1
151.688,15625,1
151.838,15625,1
151.876,15625,1
151.899,15625,1
152.026,15625,1
152.402,15625,1
152.543,15625,1
152.637,15625,1
152.709,15625,1
152.805,15625,1
152.850,15625,1
152.959,15625,1
153.007,15625,1
153.055,15625,1
153.076,15625,1
153.306,15625,1
153.383,15625,1
153.646,15625,1
153.691,15625,1
153.992,15625,1
154.209,15625,1
154.227,15625,1
154.401,15625,1
154.412,15625,1
154.662,15625,1
154.843,15625,1
154.914,15625,1
155.059,15625,1
155.242,15625,1
155.336,15625,1
155.392,15625,1
155.473,15625,1
155.508,15625,1
155.670,15625,1
155.739,15625,1
155.836,15625,1
155.891,15625,1
155.909,15625,1
155.912,15625,1
156.036,15625,1
156.103,15625,1
156.146,15625,1
156.209,15625,1
156.259,15625,1
156.335,15625,1
156.476,15625,1
156.539,15625,1
156.911,15625,1
156.959,15625,1
157.109,15625,1
157.324,15625,1
157.509,15625,1
157.526,15625,1
157.709,15625,1
157.807,15625,1
157.850,15625,1
157.872,15625,1
158.115,15625,1
158.187,15625,1
158.255,15625,1
158.290,15625,1
158.526,15625,1
158.692,15625,1
158.726,15625,1
158.853,15625,1
158.903,15625,1
158.918,15625,1
159.109,15625,1
159.179,15625,1
159.292,15625,1
159.640,15625,1
159.684,15625,1
159.852,15625,1
159.892,15625,1
159.916,15625,1
159.976,15625,1
160.070,15625,1
160.122,15625,1
160.522,15625,1
160.542,15625,1
160.569,15625,1
160.604,15625,1
160.653,15625,1
160.759,15625,1
161.043,15625,1
161.055,15625,1
161.453,15625,1
161.809,15625,1
161.883,15625,1
161.897,15625,1
162.060,15625,1
162.108,15625,1
162.342,15625,1
162.726,15625,1
162.776,15625,1
162.842,15625,1
162.869,15625,1
162.992,15625,1
163.009,15625,1
163.147,15625,1
163.536,15625,1
163.573,15625,1
163.656,15625,1
163.759,15625,1
163.786,15625,1
164.076,15625,1
164.137,15625,1
164.259,15625,1
164.376,15625,1
164.493,15625,1
164.540,15625,1
164.659,15625,1
164.677,15625,1
164.741,15625,1
164.909,15625,1
164.934,15625,1
164.949,15625,1
164.989,15625,1
165.040,15625,1
165.092,15625,1
165.226,15625,1
165.351,15625,1
165.458,15625,1
165.522,15625,1
165.559,15625,1
165.616,15625,1
165.759,15625,1
165.809,15625,1
166.039,15625,1
166.059,15625,1
166.493,15625,1
166.508,15625,1
166.656,15625,1
166.679,15625,1
166.843,15625,1
166.929,15625,1
167.021,15625,1
167.076,15625,1
167.126,15625,1
167.149,15625,1
167.192,15625,1
167.364,15625,1
167.382,15625,1
167.403,15625,1
167.490,15625,1
167.632,15625,1
167.787,15625,1
167.805,15625,1
168.076,15625,1
168.186,15625,1
168.259,15625,1
168.270,15625,1
168.334,15625,1
168.397,15625,1
168.559,15625,1
168.676,15625,1
169.053,15625,1
169.073,15625,1
169.226,15625,1
169.304,15625,1
169.431,15625,1
169.576,15625,1
169.599,15625,1
169.809,15625,1
169.826,15625,1
169.898,15625,1
169.959,15625,1
170.009,15625,1
170.023,15625,1
170.100,15625,1
170.259,15625,1
170.290,15625,1
170.366,15625,1
170.400,15625,1
170.508,15625,1
170.559,15625,1
170.568,15625,1
170.654,15625,1
170.669,15625,1
170.934,15625,1
171.009,15625,1
171.122,15625,1
171.271,15625,1
171.304,15625,1
171.323,15625,1
171.436,15625,1
171.459,15625,1
171.726,15625,1
171.772,15625,1
171.838,15625,1
172.059,15625,1
172.293,15625,1
172.428,15625,1
172.543,15625,1
172.742,15625,1
172.887,15625,1
172.957,15625,1
173.422,15625,1
173.543,15625,1
173.570,15625,1
173.676,15625,1
173.849,15625,1
173.912,15625,1
21.786,15625,2
21.928,15625,2
22.006,15625,2
22.542,15625,2
23.209,15625,2
23.226,15625,2
23.259,15625,2
23.276,15625,2
23.292,15625,2
23.321,15625,2
23.376,15625,2
23.431,15625,2
23.476,15625,2
23.509,15625,2
23.586,15625,2
23.618,15625,2
23.666,15625,2
23.709,15625,2
23.726,15625,2
23.818,15625,2
23.850,15625,2
23.882,15625,2
23.898,15625,2
24.043,15625,2
24.102,15625,2
24.122,15625,2
24.138,15625,2
24.209,15625,2
24.293,15625,2
24.322,15625,2
24.343,15625,2
24.361,15625,2
24.371,15625,2
24.505,15625,2
24.526,15625,2
24.593,15625,2
24.601,15625,2
24.674,15625,2
24.709,15625,2
24.743,15625,2
24.759,15625,2
24.775,15625,2
24.804,15625,2
24.876,15625,2
24.893,15625,2
24.897,15625,2
24.939,15625,2
24.944,15625,2
24.976,15625,2
25.021,15625,2
25.084,15625,2
25.126,15625,2
25.147,15625,2
25.242,15625,2
25.276,15625,2
25.321,15625,2
25.376,15625,2
25.384,15625,2
25.401,15625,2
25.559,15625,2
25.593,15625,2
25.740,15625,2
25.775,15625,2
25.820,15625,2
25.865,15625,2
25.922,15625,2
25.930,15625,2
25.943,15625,2
25.975,15625,2
26.056,15625,2
26.074,15625,2
26.093,15625,2
26.163,15625,2
26.209,15625,2
26.242,15625,2
26.273,15625,2
26.326,15625,2
26.343,15625,2
26.393,15625,2
26.415,15625,2
26.438,15625,2
26.600,15625,2
26.616,15625,2
26.652,15625,2
26.668,15625,2
26.683,15625,2
26.793,15625,2
26.821,15625,2
26.882,15625,2
26.943,15625,2
26.959,15625,2
26.990,15625,2
27.093,15625,2
27.109,15625,2
27.137,15625,2
27.176,15625,2
27.225,15625,2
27.368,15625,2
27.402,15625,2
27.418,15625,2
27.428,15625,2
27.493,15625,2
27.558,15625,2
27.575,15625,2
27.598,15625,2
27.650,15625,2
27.743,15625,2
27.808,15625,2
27.850,15625,2
27.870,15625,2
27.926,15625,2
27.943,15625,2
28.074,15625,2
28.100,15625,2
28.115,15625,2
28.130,15625,2
28.193,15625,2
28.271,15625,2
28.286,15625,2
28.318,15625,2
28.365,15625,2
28.428,15625,2
28.474,15625,2
28.490,15625,2
28.505,15625,2
28.521,15625,2
28.538,15625,2
28.682,15625,2
28.726,15625,2
28.882,15625,2
28.914,15625,2
28.930,15625,2
28.943,15625,2
28.959,15625,2
28.990,15625,2
29.084,15625,2
29.553,15625,2
29.576,15625,2
29.626,15625,2
29.646,15625,2
29.678,15625,2
29.693,15625,2
29.709,15625,2
29.772,15625,2
29.786,15625,2
29.926,15625,2
29.930,15625,2
30.026,15625,2
30.042,15625,2
30.058,15625,2
30.073,15625,2
30.151,15625,2
30.209,15625,2
30.226,15625,2
30.275,15625,2
30.293,15625,2
30.326,15625,2
30.352,15625,2
30.411,15625,2
30.493,15625,2
30.570,15625,2
30.626,15625,2
30.709,15625,2
30.726,15625,2
30.743,15625,2
30.759,15625,2
30.776,15625,2
30.787,15625,2
30.880,15625,2
31.194,15625,2
31.226,15625,2
31.322,15625,2
31.338,15625,2
31.354,15625,2
31.384,15625,2
31.414,15625,2
31.443,15625,2
31.459,15625,2
31.476,15625,2
31.526,15625,2
31.600,15625,2
31.669,15625,2
31.693,15625,2
31.802,15625,2
31.817,15625,2
31.850,15625,2
32.007,15625,2
32.023,15625,2
32.042,15625,2
32.085,15625,2
32.106,15625,2
32.177,15625,2
32.192,15625,2
32.409,15625,2
32.459,15625,2
32.494,15625,2
32.508,15625,2
32.552,15625,2
32.609,15625,2
32.617,15625,2
32.646,15625,2
32.726,15625,2
32.743,15625,2
32.770,15625,2
32.793,15625,2
32.809,15625,2
32.895,15625,2
32.976,15625,2
33.008,15625,2
33.076,15625,2
33.084,15625,2
33.148,15625,2
33.226,15625,2
33.293,15625,2
33.304,15625,2
33.326,15625,2
33.333,15625,2
33.418,15625,2
33.428,15625,2
33.458,15625,2
33.553,15625,2
33.586,15625,2
33.649,15625,2
33.743,15625,2
33.773,15625,2
33.855,15625,2
33.943,15625,2
33.976,15625,2
34.005,15625,2
34.022,15625,2
34.059,15625,2
34.070,15625,2
34.084,15625,2
34.126,15625,2
34.141,15625,2
34.148,15625,2
34.242,15625,2
34.309,15625,2
34.326,15625,2
34.334,15625,2
34.352,15625,2
34.476,15625,2
34.543,15625,2
34.559,15625,2
34.592,15625,2
34.626,15625,2
34.632,15625,2
34.677,15625,2
34.726,15625,2
34.758,15625,2
34.873,15625,2
34.882,15625,2
34.943,15625,2
34.976,15625,2
34.993,15625,2
35.007,15625,2
35.069,15625,2
35.133,15625,2
35.243,15625,2
35.257,15625,2
35.342,15625,2
35.383,15625,2
35.403,15625,2
35.460,15625,2
35.493,15625,2
35.526,15625,2
35.542,15625,2
35.554,15625,2
35.610,15625,2
35.632,15625,2
35.668,15625,2
35.709,15625,2
35.726,15625,2
35.809,15625,2
35.819,15625,2
35.893,15625,2
35.927,15625,2
36.043,15625,2
36.057,15625,2
36.126,15625,2
36.193,15625,2
36.243,15625,2
36.275,15625,2
36.306,15625,2
36.326,15625,2
36.359,15625,2
36.366,15625,2
36.570,15625,2
36.866,15625,2
36.897,15625,2
36.976,15625,2
37.009,15625,2
37.043,15625,2
37.226,15625,2
37.426,15625,2
37.430,15625,2
37.443,15625,2
37.759,15625,2
37.771,15625,2
37.959,15625,2
37.989,15625,2
38.021,15625,2
38.043,15625,2
38.073,15625,2
38.093,15625,2
38.177,15625,2
38.242,15625,2
38.273,15625,2
38.326,15625,2
38.411,15625,2
38.458,15625,2
38.521,15625,2
38.599,15625,2
38.709,15625,2
38.724,15625,2
38.759,15625,2
39.021,15625,2
39.059,15625,2
39.126,15625,2
39.177,15625,2
39.226,15625,2
39.243,15625,2
39.257,15625,2
39.367,15625,2
39.459,15625,2
39.493,15625,2
39.570,15625,2
39.593,15625,2
39.600,15625,2
39.637,15625,2
39.659,15625,2
39.758,15625,2
39.835,15625,2
39.876,15625,2
39.990,15625,2
40.085,15625,2
40.195,15625,2
40.209,15625,2
40.293,15625,2
40.343,15625,2
40.387,15625,2
40.426,15625,2
40.493,15625,2
40.509,15625,2
40.602,15625,2
40.775,15625,2
40.793,15625,2
40.837,15625,2
40.927,15625,2
41.069,15625,2
41.209,15625,2
41.226,15625,2
41.276,15625,2
41.293,15625,2
41.443,15625,2
41.476,15625,2
41.492,15625,2
41.557,15625,2
41.583,15625,2
41.651,15625,2
41.693,15625,2
41.726,15625,2
42.173,15625,2
42.293,15625,2
42.349,15625,2
42.425,15625,2
42.489,15625,2
42.525,15625,2
42.559,15625,2
42.571,15625,2
42.650,15625,2
42.725,15625,2
42.791,15625,2
42.854,15625,2
42.908,15625,2
42.925,15625,2
42.960,15625,2
43.093,15625,2
43.100,15625,2
43.116,15625,2
43.165,15625,2
43.185,15625,2
43.302,15625,2
43.398,15625,2
43.508,15625,2
43.524,15625,2
43.542,15625,2
43.659,15625,2
43.788,15625,2
43.809,15625,2
43.914,15625,2
43.943,15625,2
43.959,15625,2
43.976,15625,2
43.993,15625,2
44.021,15625,2
44.121,15625,2
44.148,15625,2
44.226,15625,2
44.536,15625,2
44.575,15625,2
44.605,15625,2
44.617,15625,2
44.742,15625,2
44.826,15625,2
44.859,15625,2
44.870,15625,2
44.893,15625,2
44.976,15625,2
44.993,15625,2
45.125,15625,2
45.166,15625,2
45.226,15625,2
45.274,15625,2
45.493,15625,2
45.652,15625,2
45.726,15625,2
45.772,15625,2
45.793,15625,2
45.874,15625,2
45.881,15625,2
45.921,15625,2
45.927,15625,2
45.943,15625,2
